ndex,name,form,regional,type,type2,generation,isLegendary,isMythical,isUltraBeast,family,size,NA_Kanto_Kdex,NA_Johto_Jdex,GenerationIII_Hoenn_Hdex,GenerationVI_Hoenn_Hdex,NA_Sinnoh_Sdex,BlackandWhite_Unova_Udex,Black2andWhite2_Unova_Udex,NA_Blueberry_BBdex,NA_Kalos_CeKdex,NA_Kalos_CoKdex,NA_Kalos_MoKdex,SunandMoon_Alola_Adex,SunandMoon_Alola_Melemele,SunandMoon_Alola_Akala,SunandMoon_Alola_Ula'ula,SunandMoon_Alola_Poni,UltraSunandUltraMoon_Alola_Adex,UltraSunandUltraMoon_Alola_Melemele,UltraSunandUltraMoon_Alola_Akala,UltraSunandUltraMoon_Alola_Ula'ula,UltraSunandUltraMoon_Alola_Poni,NA_Galar_Gdex,NA_IsleofArmor_IoAdex,NA_CrownTundra_CTdex,NA_Hisui_LAdex,NA_Paldea_Pdex,NA_Kitakami_Kdex
399,Bidoof,NA,NA,Normal,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA
400,Bibarel,NA,NA,Normal,Water,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA
401,Kricketot,NA,NA,Bug,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,33,61
402,Kricketune,NA,NA,Bug,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,34,62
403,Shinx,NA,NA,Electric,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,15,94,109
404,Luxio,NA,NA,Electric,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,16,95,110
405,Luxray,NA,NA,Electric,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,17,96,111
406,Budew,NA,NA,Grass,Poison,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,97,25,NA,133,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,NA,NA,89,NA,NA
407,Roserade,NA,NA,Grass,Poison,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,99,27,NA,135,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,91,NA,NA
408,Cranidos,NA,NA,Rock,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,36,NA,NA,107,NA,NA,NA,188,NA,115,NA,NA,235,NA,136,NA,NA,NA,NA,NA,208,NA,NA
409,Rampardos,NA,NA,Rock,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,37,NA,NA,108,NA,NA,NA,189,NA,116,NA,NA,236,NA,137,NA,NA,NA,NA,NA,209,NA,NA
410,Shieldon,NA,NA,Rock,Steel,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,38,NA,NA,109,NA,NA,NA,190,NA,117,NA,NA,237,NA,138,NA,NA,NA,NA,NA,210,NA,NA
411,Bastiodon,NA,NA,Rock,Steel,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,39,NA,NA,110,NA,NA,NA,191,NA,118,NA,NA,238,NA,139,NA,NA,NA,NA,NA,211,NA,NA
412,Burmy,Plant Cloak,NA,Bug,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
412,Burmy,Sandy Cloak,NA,Bug,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
412,Burmy,Trash Cloak,NA,Bug,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA
413,Wormadam,Plant Cloak,NA,Bug,Grass,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
413,Wormadam,Sandy Cloak,NA,Bug,Ground,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
413,Wormadam,Trash Cloak,NA,Bug,Steel,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,NA
414,Mothim,NA,NA,Bug,Flying,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA
415,Combee,NA,NA,Bug,Flying,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,53,NA,142,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,203,NA,70,38,NA
416,Vespiquen,NA,NA,Bug,Flying,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,54,NA,143,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,204,NA,71,39,NA
417,Pachirisu,NA,NA,Electric,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,201,63
418,Buizel,NA,NA,Water,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,56,NA,149,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,51,NA
419,Floatzel,NA,NA,Water,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,57,NA,150,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,52,NA
420,Cherubi,NA,NA,Grass,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,128,NA,NA,66,NA,NA
421,Cherrim,Overcast Form,NA,Grass,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,67,NA,NA
421,Cherrim,Sunshine Form,NA,Grass,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,67,NA,NA
422,Shellos,West Sea,NA,Water,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,260,NA,NA,NA,75,341,NA,NA,NA,88,230,NA,NA,82,NA,NA
422,Shellos,East Sea,NA,Water,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,260,NA,NA,NA,75,341,NA,NA,NA,88,230,NA,NA,82,NA,NA
423,Gastrodon,West Sea,NA,Water,Ground,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,261,NA,NA,NA,76,342,NA,NA,NA,89,231,NA,NA,83,NA,NA
423,Gastrodon,East Sea,NA,Water,Ground,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,261,NA,NA,NA,76,342,NA,NA,NA,89,231,NA,NA,83,NA,NA
424,Ambipom,NA,NA,Normal,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,124,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA,NA,NA,116,NA,NA,NA,79,NA,48
425,Drifloon,NA,NA,Ghost,Flying,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,65,NA,208,NA,NA,1,NA,64,64,NA,NA,NA,76,76,NA,NA,NA,124,135,NA,37,143,NA
426,Drifblim,NA,NA,Ghost,Flying,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,66,NA,209,NA,NA,2,NA,65,65,NA,NA,NA,77,77,NA,NA,NA,125,136,NA,38,144,NA
427,Buneary,NA,NA,Normal,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,67,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,24,NA,NA,8,NA,4,NA,64,NA,NA
428,Lopunny,NA,NA,Normal,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,68,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,25,NA,NA,9,NA,5,NA,65,NA,NA
429,Mismagius,NA,NA,Ghost,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,67,67,NA,NA,NA,373,NA,NA,NA,120,NA,NA,NA,198,115,NA
430,Honchkrow,NA,NA,Dark,Flying,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,52,278,NA,NA,NA,93,79,79,NA,NA,NA,NA,NA,NA,141,233,NA
431,Glameow,NA,NA,Normal,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA
432,Purugly,NA,NA,Normal,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,NA,NA
433,Chingling,NA,NA,Psychic,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,157,82,NA,NA,NA,NA,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195,NA,142
434,Stunky,NA,NA,Poison,Dark,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,84,NA,NA,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,110,226,NA
435,Skuntank,NA,NA,Poison,Dark,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,NA,NA,111,227,NA
436,Bronzor,NA,NA,Steel,Psychic,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,88,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118,NA,87,180,153,154
437,Bronzong,NA,NA,Steel,Psychic,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,89,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,NA,88,181,154,155
438,Bonsly,NA,NA,Rock,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA,NA,129,30,30,14,NA,NA,37,37,14,NA,NA,252,NA,NA,123,87,83
439,Mime Jr,NA,NA,Psychic,Fairy,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,Happiny,NA,NA,Normal,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,96,NA,NA,16,NA,NA,NA,32,32,16,15,8,39,39,16,15,15,NA,6,NA,86,43,NA
441,Chatot,NA,NA,Normal,Flying,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157,NA,NA
442,Spiritomb,NA,NA,Ghost,Dark,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,139,302,NA
443,Gible,NA,NA,Dragon,Ground,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,109,NA,NA,NA,NA,NA,6,238,NA,NA,110,NA,307,NA,NA,128,NA,NA,NA,116,187,126,164
444,Gabite,NA,NA,Dragon,Ground,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,7,239,NA,NA,111,NA,308,NA,NA,129,NA,NA,NA,117,188,127,165
445,Garchomp,NA,NA,Dragon,Ground,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,111,NA,NA,NA,NA,NA,8,240,NA,NA,112,NA,309,NA,NA,130,NA,NA,NA,118,189,128,166
446,Munchlax,NA,NA,Normal,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,138,NA,NA,35,35,NA,NA,NA,42,42,NA,NA,NA,260,NA,172,51,NA,102
447,Riolu,NA,NA,Fighting,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,115,NA,33,NA,62,NA,NA,279,NA,NA,NA,94,377,NA,NA,NA,124,298,NA,134,223,163,64
448,Lucario,NA,NA,Fighting,Steel,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,116,NA,34,NA,63,NA,NA,280,NA,NA,NA,95,378,NA,NA,NA,125,299,NA,135,224,164,65
449,Hippopotas,NA,NA,Ground,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,122,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,NA,NA,107,265,NA
450,Hippowdon,NA,NA,Ground,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,NA,NA,108,266,NA
451,Skorupi,NA,NA,Poison,Bug,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,127,NA,201,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,285,50,NA,148,NA,NA
452,Drapion,NA,NA,Poison,Dark,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,128,NA,202,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,286,51,NA,149,NA,NA
453,Croagunk,NA,NA,Poison,Fighting,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,129,NA,290,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,82,NA,99,175,NA
454,Toxicroak,NA,NA,Poison,Fighting,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,130,NA,291,NA,126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,223,83,NA,100,176,NA
455,Carnivine,NA,NA,Grass,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,131,NA,289,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA
456,Finneon,NA,NA,Water,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,134,NA,NA,83,NA,NA,NA,108,108,40,55,57,131,131,40,58,69,NA,NA,NA,172,333,NA
457,Lumineon,NA,NA,Water,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,135,NA,NA,84,NA,NA,NA,109,109,41,56,58,132,132,41,59,70,NA,NA,NA,173,334,NA
458,Mantyke,NA,NA,Water,Flying,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,140,NA,233,NA,NA,139,NA,NA,NA,NA,NA,NA,145,145,49,NA,NA,354,46,NA,164,NA,NA
459,Snover,NA,NA,Grass,Ice,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,142,NA,NA,159,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,31,217,352,NA
460,Abomasnow,NA,NA,Grass,Ice,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,143,NA,NA,160,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,32,218,353,NA
461,Weavile,NA,NA,Dark,Ice,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,145,NA,253,NA,NA,NA,92,250,NA,NA,122,NA,327,NA,NA,148,NA,293,NA,29,204,231,171
462,Magnezone,NA,NA,Electric,Steel,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,86,180,NA,50,118,NA,NA,71,49,49,NA,27,NA,56,56,NA,27,NA,NA,107,NA,179,211,NA
463,Lickilicky,NA,NA,Normal,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,181,NA,NA,162,NA,285,NA,NA,NA,135,NA,NA,NA,NA,NA,376,NA,NA,NA,123,NA,55,NA,126,NA,NA
464,Rhyperior,NA,NA,Ground,Rock,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,178,188,NA,NA,7,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,185,NA,122,NA,NA
465,Tangrowth,NA,NA,Grass,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,183,NA,NA,182,NA,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,96,NA,NA
466,Electivire,NA,NA,Electric,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,199,NA,58,12,NA,NA,NA,228,NA,NA,100,NA,297,NA,NA,118,NA,NA,NA,17,184,NA,NA
467,Magmortar,NA,NA,Fire,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,202,NA,55,15,NA,NA,NA,168,NA,95,NA,NA,202,NA,103,NA,NA,NA,NA,20,176,NA,NA
468,Togekiss,NA,NA,Fairy,Flying,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259,NA,NA,129,NA,NA
469,Yanmega,NA,NA,Bug,Flying,4,FALSE,FALSE,FALSE,NA,NA,NA,102,NA,NA,184,NA,287,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,NA,4
470,Leafeon,NA,NA,Grass,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,169,NA,97,NA,NA,83,NA,129,NA,56,NA,NA,159,NA,60,NA,NA,202,NA,81,31,185,NA
471,Glaceon,NA,NA,Ice,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,170,NA,98,NA,NA,84,NA,130,NA,57,NA,NA,160,NA,61,NA,NA,203,NA,80,32,186,NA
472,Gliscor,NA,NA,Ground,Flying,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,154,NA,222,NA,NA,NA,116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,NA,122
473,Mamoswine,NA,NA,Ice,Ground,4,FALSE,FALSE,FALSE,NA,NA,NA,197,NA,NA,205,NA,260,NA,NA,NA,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,9,214,NA,52
474,Porygon-Z,NA,NA,Normal,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,194,NA,NA,131,NA,NA,NA,219,NA,NA,91,NA,283,NA,NA,104,NA,NA,210,NA,135,NA,NA
475,Gallade,NA,NA,Psychic,Fighting,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,32,160,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,37,NA,104,65,60
476,Probopass,NA,NA,Rock,Steel,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,62,156,NA,165,NA,NA,94,NA,199,NA,126,NA,NA,255,NA,156,NA,NA,NA,NA,NA,191,NA,108
477,Dusknoir,NA,NA,Ghost,NA,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,155,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,NA,NA,160,NA,141
478,Froslass,NA,NA,Ice,Ghost,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,181,208,NA,NA,NA,NA,NA,NA,248,NA,NA,120,NA,325,NA,NA,146,NA,81,NA,27,207,359,174
479,Rotom,NA,NA,Electric,Ghost,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,152,NA,NA,41,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,194,310,NA
479,Rotom,Heat Rotom,NA,Electric,Fire,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,194,NA,NA
479,Rotom,Wash Rotom,NA,Electric,Water,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,194,NA,NA
479,Rotom,Frost Rotom,NA,Electric,Ice,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,194,NA,NA
479,Rotom,Fan Rotom,NA,Electric,Flying,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,194,NA,NA
479,Rotom,Mow Rotom,NA,Electric,Grass,4,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NA,NA,194,NA,NA
480,Uxie,NA,NA,Psychic,NA,4,TRUE,FALSE,FALSE,Lake guardians,trios,NA,NA,NA,NA,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,225,NA,NA
481,Mesprit,NA,NA,Psychic,NA,4,TRUE,FALSE,FALSE,Lake guardians,trios,NA,NA,NA,NA,147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,NA,NA
482,Azelf,NA,NA,Psychic,NA,4,TRUE,FALSE,FALSE,Lake guardians,trios,NA,NA,NA,NA,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,NA,NA
483,Dialga,NA,NA,Steel,Dragon,4,TRUE,FALSE,FALSE,Pokémon of Myth,trios,NA,NA,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,NA,NA
483,Dialga,Origin Forme,NA,Steel,Dragon,4,TRUE,FALSE,FALSE,Pokémon of Myth,trios,NA,NA,NA,NA,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,235,NA,NA
484,Palkia,NA,NA,Water,Dragon,4,TRUE,FALSE,FALSE,Pokémon of Myth,trios,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,NA,NA
484,Palkia,Origin Forme,NA,Water,Dragon,4,TRUE,FALSE,FALSE,Pokémon of Myth,trios,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,236,NA,NA
485,Heatran,NA,NA,Fire,Steel,4,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228,NA,NA
486,Regigigas,NA,NA,Normal,NA,4,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,NA,NA
487,Giratina,Altered Forme,NA,Ghost,Dragon,4,TRUE,FALSE,FALSE,Pokémon of Myth,trios,NA,NA,NA,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,NA,NA
487,Giratina,Origin Forme,NA,Ghost,Dragon,4,TRUE,FALSE,FALSE,Pokémon of Myth,trios,NA,NA,NA,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237,NA,NA
488,Cresselia,NA,NA,Psychic,NA,4,TRUE,FALSE,FALSE,Lunar duo,duos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,NA,NA
489,Phione,NA,NA,Water,NA,4,FALSE,TRUE,FALSE,Sea guardians,duos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239,NA,NA
490,Manaphy,NA,NA,Water,NA,4,FALSE,TRUE,FALSE,Sea guardians,duos,NA,NA,NA,NA,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240,NA,NA
491,Darkrai,NA,NA,Dark,NA,4,FALSE,TRUE,FALSE,Lunar duo,duos,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,242,NA,NA
492,Shaymin,Land Forme,NA,Grass,NA,4,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,NA,NA
492,Shaymin,Sky Forme,NA,Grass,Flying,4,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,NA,NA
493,Arceus,NA,NA,Normal,NA,4,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,NA,NA
