"ndex","name","form","regional","Gen","MegaOrPrimal","Mega","Exp","note","HP","Attack","Defense","SpAttack","SpDefense","Speed","TotalEVs"
281,"Kirlia",NA,NA,"III",NA,NA,140,NA,0,0,0,2,0,0,2
282,"Gardevoir",NA,NA,"III",NA,NA,208,NA,0,0,0,3,0,0,3
283,"Surskit",NA,NA,"III",NA,NA,63,NA,0,0,0,0,0,1,1
284,"Masquerain",NA,NA,"III",NA,NA,128,NA,0,0,0,1,1,0,2
285,"Shroomish",NA,NA,"III",NA,NA,65,NA,1,0,0,0,0,0,1
286,"Breloom",NA,NA,"III",NA,NA,165,NA,0,2,0,0,0,0,2
287,"Slakoth",NA,NA,"III",NA,NA,83,NA,1,0,0,0,0,0,1
288,"Vigoroth",NA,NA,"III",NA,NA,126,NA,0,0,0,0,0,2,2
289,"Slaking",NA,NA,"III",NA,NA,210,NA,3,0,0,0,0,0,3
290,"Nincada",NA,NA,"III",NA,NA,65,NA,0,0,1,0,0,0,1
291,"Ninjask",NA,NA,"III",NA,NA,155,NA,0,0,0,0,0,2,2
292,"Shedinja",NA,NA,"III",NA,NA,95,NA,2,0,0,0,0,0,2
293,"Whismur",NA,NA,"III",NA,NA,68,NA,1,0,0,0,0,0,1
294,"Loudred",NA,NA,"III",NA,NA,126,NA,2,0,0,0,0,0,2
295,"Exploud",NA,NA,"III",NA,NA,184,NA,3,0,0,0,0,0,3
296,"Makuhita",NA,NA,"III",NA,NA,87,NA,1,0,0,0,0,0,1
297,"Hariyama",NA,NA,"III",NA,NA,184,NA,2,0,0,0,0,0,2
298,"Azurill",NA,NA,"III",NA,NA,33,NA,1,0,0,0,0,0,1
299,"Nosepass",NA,NA,"III",NA,NA,108,NA,0,0,1,0,0,0,1
300,"Skitty",NA,NA,"III",NA,NA,65,NA,0,0,0,0,0,1,1
301,"Delcatty",NA,NA,"III",NA,NA,138,NA,1,0,0,0,0,1,2
302,"Sableye",NA,NA,"III",NA,NA,98,NA,0,1,1,0,0,0,2
303,"Mawile",NA,NA,"III",NA,NA,98,NA,0,1,1,0,0,0,2
304,"Aron",NA,NA,"III",NA,NA,96,NA,0,0,1,0,0,0,1
305,"Lairon",NA,NA,"III",NA,NA,152,NA,0,0,2,0,0,0,2
306,"Aggron",NA,NA,"III",NA,NA,205,NA,0,0,3,0,0,0,3
307,"Meditite",NA,NA,"III",NA,NA,91,NA,0,0,0,0,0,1,1
308,"Medicham",NA,NA,"III",NA,NA,153,NA,0,0,0,0,0,2,2
309,"Electrike",NA,NA,"III",NA,NA,104,NA,0,0,0,0,0,1,1
310,"Manectric",NA,NA,"III",NA,NA,168,NA,0,0,0,0,0,2,2
311,"Plusle",NA,NA,"III",NA,NA,120,NA,0,0,0,0,0,1,1
312,"Minun",NA,NA,"III",NA,NA,120,NA,0,0,0,0,0,1,1
313,"Volbeat",NA,NA,"III",NA,NA,146,NA,0,0,0,0,0,1,1
314,"Illumise",NA,NA,"III",NA,NA,146,NA,0,0,0,0,0,1,1
315,"Roselia",NA,NA,"III",NA,NA,152,NA,0,0,0,1,0,0,1
316,"Gulpin",NA,NA,"III",NA,NA,75,NA,1,0,0,0,0,0,1
317,"Swalot",NA,NA,"III",NA,NA,168,NA,2,0,0,0,0,0,2
318,"Carvanha",NA,NA,"III",NA,NA,88,NA,0,1,0,0,0,0,1
319,"Sharpedo",NA,NA,"III",NA,NA,175,NA,0,2,0,0,0,0,2
320,"Wailmer",NA,NA,"III",NA,NA,137,NA,1,0,0,0,0,0,1
321,"Wailord",NA,NA,"III",NA,NA,206,NA,2,0,0,0,0,0,2
322,"Numel",NA,NA,"III",NA,NA,88,NA,0,0,0,1,0,0,1
323,"Camerupt",NA,NA,"III",NA,NA,175,NA,0,1,0,1,0,0,2
324,"Torkoal",NA,NA,"III",NA,NA,161,NA,0,0,2,0,0,0,2
325,"Spoink",NA,NA,"III",NA,NA,89,NA,0,0,0,0,1,0,1
326,"Grumpig",NA,NA,"III",NA,NA,164,NA,0,0,0,0,2,0,2
327,"Spinda",NA,NA,"III",NA,NA,85,NA,0,0,0,1,0,0,1
328,"Trapinch",NA,NA,"III",NA,NA,73,NA,0,1,0,0,0,0,1
329,"Vibrava",NA,NA,"III",NA,NA,126,NA,0,1,0,0,0,1,2
330,"Flygon",NA,NA,"III",NA,NA,197,NA,0,1,0,0,0,2,3
331,"Cacnea",NA,NA,"III",NA,NA,97,NA,0,0,0,1,0,0,1
332,"Cacturne",NA,NA,"III",NA,NA,177,NA,0,1,0,1,0,0,2
333,"Swablu",NA,NA,"III",NA,NA,74,NA,0,0,0,0,1,0,1
334,"Altaria",NA,NA,"III",NA,NA,188,NA,0,0,0,0,2,0,2
335,"Zangoose",NA,NA,"III",NA,NA,165,NA,0,2,0,0,0,0,2
336,"Seviper",NA,NA,"III",NA,NA,165,NA,0,1,0,1,0,0,2
337,"Lunatone",NA,NA,"III",NA,NA,150,NA,0,0,0,2,0,0,2
338,"Solrock",NA,NA,"III",NA,NA,150,NA,0,2,0,0,0,0,2
339,"Barboach",NA,NA,"III",NA,NA,92,NA,1,0,0,0,0,0,1
340,"Whiscash",NA,NA,"III",NA,NA,158,NA,2,0,0,0,0,0,2
341,"Corphish",NA,NA,"III",NA,NA,111,NA,0,1,0,0,0,0,1
342,"Crawdaunt",NA,NA,"III",NA,NA,161,NA,0,2,0,0,0,0,2
343,"Baltoy",NA,NA,"III",NA,NA,58,NA,0,0,0,0,1,0,1
344,"Claydol",NA,NA,"III",NA,NA,189,NA,0,0,0,0,2,0,2
345,"Lileep",NA,NA,"III",NA,NA,121,NA,0,0,0,0,1,0,1
346,"Cradily",NA,NA,"III",NA,NA,201,NA,0,0,0,0,2,0,2
347,"Anorith",NA,NA,"III",NA,NA,119,NA,0,1,0,0,0,0,1
348,"Armaldo",NA,NA,"III",NA,NA,200,NA,0,2,0,0,0,0,2
349,"Feebas",NA,NA,"III",NA,NA,61,NA,0,0,0,0,0,1,1
350,"Milotic",NA,NA,"III",NA,NA,213,NA,0,0,0,0,2,0,2
351,"Castform",NA,NA,"III",NA,NA,145,NA,1,0,0,0,0,0,1
351,"Castform",NA,NA,"III",NA,NA,145,NA,1,0,0,0,0,0,1
351,"Castform",NA,NA,"III",NA,NA,145,NA,1,0,0,0,0,0,1
351,"Castform",NA,NA,"III",NA,NA,145,NA,1,0,0,0,0,0,1
352,"Kecleon",NA,NA,"III",NA,NA,132,NA,0,0,0,0,1,0,1
353,"Shuppet",NA,NA,"III",NA,NA,97,NA,0,1,0,0,0,0,1
354,"Banette",NA,NA,"III",NA,NA,179,NA,0,2,0,0,0,0,2
355,"Duskull",NA,NA,"III",NA,NA,97,NA,0,0,1,0,1,0,2
356,"Dusclops",NA,NA,"III",NA,NA,179,NA,0,0,1,0,2,0,3
357,"Tropius",NA,NA,"III",NA,NA,169,NA,2,0,0,0,0,0,2
358,"Chimecho",NA,NA,"III",NA,NA,147,NA,0,0,0,1,1,0,2
359,"Absol",NA,NA,"III",NA,NA,174,NA,0,2,0,0,0,0,2
360,"Wynaut",NA,NA,"III",NA,NA,44,NA,1,0,0,0,0,0,1
361,"Snorunt",NA,NA,"III",NA,NA,74,NA,1,0,0,0,0,0,1
362,"Glalie",NA,NA,"III",NA,NA,187,NA,2,0,0,0,0,0,2
363,"Spheal",NA,NA,"III",NA,NA,75,NA,1,0,0,0,0,0,1
364,"Sealeo",NA,NA,"III",NA,NA,128,NA,2,0,0,0,0,0,2
365,"Walrein",NA,NA,"III",NA,NA,192,NA,3,0,0,0,0,0,3
366,"Clamperl",NA,NA,"III",NA,NA,142,NA,0,0,1,0,0,0,1
367,"Huntail",NA,NA,"III",NA,NA,178,NA,0,1,1,0,0,0,2
368,"Gorebyss",NA,NA,"III",NA,NA,178,NA,0,0,0,2,0,0,2
369,"Relicanth",NA,NA,"III",NA,NA,198,NA,1,0,1,0,0,0,2
370,"Luvdisc",NA,NA,"III",NA,NA,110,NA,0,0,0,0,0,1,1
371,"Bagon",NA,NA,"III",NA,NA,89,NA,0,1,0,0,0,0,1
372,"Shelgon",NA,NA,"III",NA,NA,144,NA,0,0,2,0,0,0,2
373,"Salamence",NA,NA,"III",NA,NA,218,NA,0,3,0,0,0,0,3
374,"Beldum",NA,NA,"III",NA,NA,103,NA,0,0,1,0,0,0,1
375,"Metang",NA,NA,"III",NA,NA,153,NA,0,0,2,0,0,0,2
376,"Metagross",NA,NA,"III",NA,NA,210,NA,0,0,3,0,0,0,3
377,"Regirock",NA,NA,"III",NA,NA,217,NA,0,0,3,0,0,0,3
378,"Regice",NA,NA,"III",NA,NA,216,NA,0,0,0,0,3,0,3
379,"Registeel",NA,NA,"III",NA,NA,215,NA,0,0,2,0,1,0,3
380,"Latias",NA,NA,"III",NA,NA,211,NA,0,0,0,0,3,0,3
381,"Latios",NA,NA,"III",NA,NA,211,NA,0,0,0,3,0,0,3
382,"Kyogre",NA,NA,"III",NA,NA,218,NA,0,0,0,3,0,0,3
383,"Groudon",NA,NA,"III",NA,NA,218,NA,0,3,0,0,0,0,3
384,"Rayquaza",NA,NA,"III",NA,NA,220,NA,0,2,0,1,0,0,3
385,"Jirachi",NA,NA,"III",NA,NA,215,NA,3,0,0,0,0,0,3
386,"Deoxys","Normal Forme",NA,"III",NA,NA,215,NA,0,1,0,1,0,1,3
386,"Deoxys","Normal Forme",NA,"III",NA,NA,215,NA,0,1,0,1,0,1,3
386,"Deoxys","Normal Forme",NA,"III",NA,NA,215,NA,0,1,0,1,0,1,3
386,"Deoxys","Normal Forme",NA,"III",NA,NA,215,NA,0,1,0,1,0,1,3
386,"Deoxys","Attack Forme",NA,"III",NA,NA,215,NA,0,2,0,1,0,0,3
386,"Deoxys","Attack Forme",NA,"III",NA,NA,215,NA,0,2,0,1,0,0,3
386,"Deoxys","Attack Forme",NA,"III",NA,NA,215,NA,0,2,0,1,0,0,3
386,"Deoxys","Attack Forme",NA,"III",NA,NA,215,NA,0,2,0,1,0,0,3
386,"Deoxys","Defense Forme",NA,"III",NA,NA,215,NA,0,0,2,0,1,0,3
386,"Deoxys","Defense Forme",NA,"III",NA,NA,215,NA,0,0,2,0,1,0,3
386,"Deoxys","Defense Forme",NA,"III",NA,NA,215,NA,0,0,2,0,1,0,3
386,"Deoxys","Defense Forme",NA,"III",NA,NA,215,NA,0,0,2,0,1,0,3
386,"Deoxys","Speed Forme",NA,"III",NA,NA,215,NA,0,0,0,0,0,3,3
386,"Deoxys","Speed Forme",NA,"III",NA,NA,215,NA,0,0,0,0,0,3,3
386,"Deoxys","Speed Forme",NA,"III",NA,NA,215,NA,0,0,0,0,0,3,3
386,"Deoxys","Speed Forme",NA,"III",NA,NA,215,NA,0,0,0,0,0,3,3
1,"Bulbasaur",NA,NA,"IV",NA,NA,64,NA,0,0,0,1,0,0,1
2,"Ivysaur",NA,NA,"IV",NA,NA,141,NA,0,0,0,1,1,0,2
3,"Venusaur",NA,NA,"IV",NA,NA,208,NA,0,0,0,2,1,0,3
4,"Charmander",NA,NA,"IV",NA,NA,65,NA,0,0,0,0,0,1,1
5,"Charmeleon",NA,NA,"IV",NA,NA,142,NA,0,0,0,1,0,1,2
6,"Charizard",NA,NA,"IV",NA,NA,209,NA,0,0,0,3,0,0,3
7,"Squirtle",NA,NA,"IV",NA,NA,66,NA,0,0,1,0,0,0,1
8,"Wartortle",NA,NA,"IV",NA,NA,143,NA,0,0,1,0,1,0,2
9,"Blastoise",NA,NA,"IV",NA,NA,210,NA,0,0,0,0,3,0,3
10,"Caterpie",NA,NA,"IV",NA,NA,53,NA,1,0,0,0,0,0,1
11,"Metapod",NA,NA,"IV",NA,NA,72,NA,0,0,2,0,0,0,2
12,"Butterfree",NA,NA,"IV",NA,NA,160,NA,0,0,0,2,1,0,3
13,"Weedle",NA,NA,"IV",NA,NA,52,NA,0,0,0,0,0,1,1
14,"Kakuna",NA,NA,"IV",NA,NA,71,NA,0,0,2,0,0,0,2
15,"Beedrill",NA,NA,"IV",NA,NA,159,NA,0,2,0,0,1,0,3
16,"Pidgey",NA,NA,"IV",NA,NA,55,NA,0,0,0,0,0,1,1
17,"Pidgeotto",NA,NA,"IV",NA,NA,113,NA,0,0,0,0,0,2,2
18,"Pidgeot",NA,NA,"IV",NA,NA,172,NA,0,0,0,0,0,3,3
19,"Rattata",NA,NA,"IV",NA,NA,57,NA,0,0,0,0,0,1,1
19,"Rattata",NA,NA,"IV",NA,NA,57,NA,0,0,0,0,0,1,1
20,"Raticate",NA,NA,"IV",NA,NA,116,NA,0,0,0,0,0,2,2
20,"Raticate",NA,NA,"IV",NA,NA,116,NA,0,0,0,0,0,2,2
21,"Spearow",NA,NA,"IV",NA,NA,58,NA,0,0,0,0,0,1,1
22,"Fearow",NA,NA,"IV",NA,NA,162,NA,0,0,0,0,0,2,2
23,"Ekans",NA,NA,"IV",NA,NA,62,NA,0,1,0,0,0,0,1
24,"Arbok",NA,NA,"IV",NA,NA,147,NA,0,2,0,0,0,0,2
25,"Pikachu",NA,NA,"IV",NA,NA,82,NA,0,0,0,0,0,2,2
26,"Raichu",NA,NA,"IV",NA,NA,122,NA,0,0,0,0,0,3,3
26,"Raichu",NA,NA,"IV",NA,NA,122,NA,0,0,0,0,0,3,3
27,"Sandshrew",NA,NA,"IV",NA,NA,93,NA,0,0,1,0,0,0,1
27,"Sandshrew",NA,NA,"IV",NA,NA,93,NA,0,0,1,0,0,0,1
28,"Sandslash",NA,NA,"IV",NA,NA,163,NA,0,0,2,0,0,0,2
28,"Sandslash",NA,NA,"IV",NA,NA,163,NA,0,0,2,0,0,0,2
29,"Nidoran♀",NA,NA,"IV",NA,NA,59,NA,1,0,0,0,0,0,1
30,"Nidorina",NA,NA,"IV",NA,NA,117,NA,2,0,0,0,0,0,2
31,"Nidoqueen",NA,NA,"IV",NA,NA,194,NA,3,0,0,0,0,0,3
32,"Nidoran♂",NA,NA,"IV",NA,NA,60,NA,0,1,0,0,0,0,1
33,"Nidorino",NA,NA,"IV",NA,NA,118,NA,0,2,0,0,0,0,2
34,"Nidoking",NA,NA,"IV",NA,NA,195,NA,0,3,0,0,0,0,3
35,"Clefairy",NA,NA,"IV",NA,NA,68,NA,2,0,0,0,0,0,2
36,"Clefable",NA,NA,"IV",NA,NA,129,NA,3,0,0,0,0,0,3
37,"Vulpix",NA,NA,"IV",NA,NA,63,NA,0,0,0,0,0,1,1
37,"Vulpix",NA,NA,"IV",NA,NA,63,NA,0,0,0,0,0,1,1
38,"Ninetales",NA,NA,"IV",NA,NA,178,NA,0,0,0,0,1,1,2
38,"Ninetales",NA,NA,"IV",NA,NA,178,NA,0,0,0,0,1,1,2
39,"Jigglypuff",NA,NA,"IV",NA,NA,76,NA,2,0,0,0,0,0,2
40,"Wigglytuff",NA,NA,"IV",NA,NA,109,NA,3,0,0,0,0,0,3
41,"Zubat",NA,NA,"IV",NA,NA,54,NA,0,0,0,0,0,1,1
42,"Golbat",NA,NA,"IV",NA,NA,171,NA,0,0,0,0,0,2,2
43,"Oddish",NA,NA,"IV",NA,NA,78,NA,0,0,0,1,0,0,1
44,"Gloom",NA,NA,"IV",NA,NA,132,NA,0,0,0,2,0,0,2
45,"Vileplume",NA,NA,"IV",NA,NA,184,NA,0,0,0,3,0,0,3
46,"Paras",NA,NA,"IV",NA,NA,70,NA,0,1,0,0,0,0,1
47,"Parasect",NA,NA,"IV",NA,NA,128,NA,0,2,1,0,0,0,3
48,"Venonat",NA,NA,"IV",NA,NA,75,NA,0,0,0,0,1,0,1
49,"Venomoth",NA,NA,"IV",NA,NA,138,NA,0,0,0,1,0,1,2
50,"Diglett",NA,NA,"IV",NA,NA,81,NA,0,0,0,0,0,1,1
50,"Diglett",NA,NA,"IV",NA,NA,81,NA,0,0,0,0,0,1,1
51,"Dugtrio",NA,NA,"IV",NA,NA,153,NA,0,0,0,0,0,2,2
51,"Dugtrio",NA,NA,"IV",NA,NA,153,NA,0,0,0,0,0,2,2
52,"Meowth",NA,NA,"IV",NA,NA,69,NA,0,0,0,0,0,1,1
52,"Meowth",NA,NA,"IV",NA,NA,69,NA,0,0,0,0,0,1,1
52,"Meowth",NA,NA,"IV",NA,NA,69,NA,0,0,0,0,0,1,1
53,"Persian",NA,NA,"IV",NA,NA,148,NA,0,0,0,0,0,2,2
53,"Persian",NA,NA,"IV",NA,NA,148,NA,0,0,0,0,0,2,2
54,"Psyduck",NA,NA,"IV",NA,NA,80,NA,0,0,0,1,0,0,1
55,"Golduck",NA,NA,"IV",NA,NA,174,NA,0,0,0,2,0,0,2
56,"Mankey",NA,NA,"IV",NA,NA,74,NA,0,1,0,0,0,0,1
57,"Primeape",NA,NA,"IV",NA,NA,149,NA,0,2,0,0,0,0,2
58,"Growlithe",NA,NA,"IV",NA,NA,91,NA,0,1,0,0,0,0,1
58,"Growlithe",NA,NA,"IV",NA,NA,91,NA,0,1,0,0,0,0,1
59,"Arcanine",NA,NA,"IV",NA,NA,213,NA,0,2,0,0,0,0,2
59,"Arcanine",NA,NA,"IV",NA,NA,213,NA,0,2,0,0,0,0,2
60,"Poliwag",NA,NA,"IV",NA,NA,77,NA,0,0,0,0,0,1,1
61,"Poliwhirl",NA,NA,"IV",NA,NA,131,NA,0,0,0,0,0,2,2
62,"Poliwrath",NA,NA,"IV",NA,NA,185,NA,0,0,3,0,0,0,3
63,"Abra",NA,NA,"IV",NA,NA,75,NA,0,0,0,1,0,0,1
64,"Kadabra",NA,NA,"IV",NA,NA,145,NA,0,0,0,2,0,0,2
65,"Alakazam",NA,NA,"IV",NA,NA,186,NA,0,0,0,3,0,0,3
66,"Machop",NA,NA,"IV",NA,NA,75,NA,0,1,0,0,0,0,1
67,"Machoke",NA,NA,"IV",NA,NA,146,NA,0,2,0,0,0,0,2
68,"Machamp",NA,NA,"IV",NA,NA,193,NA,0,3,0,0,0,0,3
69,"Bellsprout",NA,NA,"IV",NA,NA,84,NA,0,1,0,0,0,0,1
70,"Weepinbell",NA,NA,"IV",NA,NA,151,NA,0,2,0,0,0,0,2
71,"Victreebel",NA,NA,"IV",NA,NA,191,NA,0,3,0,0,0,0,3
72,"Tentacool",NA,NA,"IV",NA,NA,105,NA,0,0,0,0,1,0,1
73,"Tentacruel",NA,NA,"IV",NA,NA,205,NA,0,0,0,0,2,0,2
74,"Geodude",NA,NA,"IV",NA,NA,73,NA,0,0,1,0,0,0,1
74,"Geodude",NA,NA,"IV",NA,NA,73,NA,0,0,1,0,0,0,1
75,"Graveler",NA,NA,"IV",NA,NA,134,NA,0,0,2,0,0,0,2
75,"Graveler",NA,NA,"IV",NA,NA,134,NA,0,0,2,0,0,0,2
76,"Golem",NA,NA,"IV",NA,NA,177,NA,0,0,3,0,0,0,3
76,"Golem",NA,NA,"IV",NA,NA,177,NA,0,0,3,0,0,0,3
77,"Ponyta",NA,NA,"IV",NA,NA,152,NA,0,0,0,0,0,1,1
77,"Ponyta",NA,NA,"IV",NA,NA,152,NA,0,0,0,0,0,1,1
78,"Rapidash",NA,NA,"IV",NA,NA,192,NA,0,0,0,0,0,2,2
78,"Rapidash",NA,NA,"IV",NA,NA,192,NA,0,0,0,0,0,2,2
79,"Slowpoke",NA,NA,"IV",NA,NA,99,NA,1,0,0,0,0,0,1
79,"Slowpoke",NA,NA,"IV",NA,NA,99,NA,1,0,0,0,0,0,1
80,"Slowbro",NA,NA,"IV",NA,NA,164,NA,0,0,2,0,0,0,2
80,"Slowbro",NA,NA,"IV",NA,NA,164,NA,0,0,2,0,0,0,2
81,"Magnemite",NA,NA,"IV",NA,NA,89,NA,0,0,0,1,0,0,1
82,"Magneton",NA,NA,"IV",NA,NA,161,NA,0,0,0,2,0,0,2
83,"Farfetch'd",NA,NA,"IV",NA,NA,94,NA,0,1,0,0,0,0,1
83,"Farfetch'd",NA,NA,"IV",NA,NA,94,NA,0,1,0,0,0,0,1
84,"Doduo",NA,NA,"IV",NA,NA,96,NA,0,1,0,0,0,0,1
85,"Dodrio",NA,NA,"IV",NA,NA,158,NA,0,2,0,0,0,0,2
86,"Seel",NA,NA,"IV",NA,NA,100,NA,0,0,0,0,1,0,1
87,"Dewgong",NA,NA,"IV",NA,NA,176,NA,0,0,0,0,2,0,2
88,"Grimer",NA,NA,"IV",NA,NA,90,NA,1,0,0,0,0,0,1
88,"Grimer",NA,NA,"IV",NA,NA,90,NA,1,0,0,0,0,0,1
89,"Muk",NA,NA,"IV",NA,NA,157,NA,1,1,0,0,0,0,2
89,"Muk",NA,NA,"IV",NA,NA,157,NA,1,1,0,0,0,0,2
90,"Shellder",NA,NA,"IV",NA,NA,97,NA,0,0,1,0,0,0,1
91,"Cloyster",NA,NA,"IV",NA,NA,203,NA,0,0,2,0,0,0,2
92,"Gastly",NA,NA,"IV",NA,NA,95,NA,0,0,0,1,0,0,1
93,"Haunter",NA,NA,"IV",NA,NA,126,NA,0,0,0,2,0,0,2
94,"Gengar",NA,NA,"IV",NA,NA,190,NA,0,0,0,3,0,0,3
95,"Onix",NA,NA,"IV",NA,NA,108,NA,0,0,1,0,0,0,1
96,"Drowzee",NA,NA,"IV",NA,NA,102,NA,0,0,0,0,1,0,1
97,"Hypno",NA,NA,"IV",NA,NA,165,NA,0,0,0,0,2,0,2
98,"Krabby",NA,NA,"IV",NA,NA,115,NA,0,1,0,0,0,0,1
99,"Kingler",NA,NA,"IV",NA,NA,206,NA,0,2,0,0,0,0,2
100,"Voltorb",NA,NA,"IV",NA,NA,103,NA,0,0,0,0,0,1,1
100,"Voltorb",NA,NA,"IV",NA,NA,103,NA,0,0,0,0,0,1,1
101,"Electrode",NA,NA,"IV",NA,NA,150,NA,0,0,0,0,0,2,2
101,"Electrode",NA,NA,"IV",NA,NA,150,NA,0,0,0,0,0,2,2
102,"Exeggcute",NA,NA,"IV",NA,NA,98,NA,0,0,1,0,0,0,1
103,"Exeggutor",NA,NA,"IV",NA,NA,212,NA,0,0,0,2,0,0,2
103,"Exeggutor",NA,NA,"IV",NA,NA,212,NA,0,0,0,2,0,0,2
104,"Cubone",NA,NA,"IV",NA,NA,87,NA,0,0,1,0,0,0,1
105,"Marowak",NA,NA,"IV",NA,NA,124,NA,0,0,2,0,0,0,2
105,"Marowak",NA,NA,"IV",NA,NA,124,NA,0,0,2,0,0,0,2
106,"Hitmonlee",NA,NA,"IV",NA,NA,139,NA,0,2,0,0,0,0,2
107,"Hitmonchan",NA,NA,"IV",NA,NA,140,NA,0,0,0,0,2,0,2
108,"Lickitung",NA,NA,"IV",NA,NA,127,NA,2,0,0,0,0,0,2
109,"Koffing",NA,NA,"IV",NA,NA,114,NA,0,0,1,0,0,0,1
110,"Weezing",NA,NA,"IV",NA,NA,173,NA,0,0,2,0,0,0,2
110,"Weezing",NA,NA,"IV",NA,NA,173,NA,0,0,2,0,0,0,2
111,"Rhyhorn",NA,NA,"IV",NA,NA,135,NA,0,0,1,0,0,0,1
112,"Rhydon",NA,NA,"IV",NA,NA,204,NA,0,2,0,0,0,0,2
113,"Chansey",NA,NA,"IV",NA,NA,255,NA,2,0,0,0,0,0,2
114,"Tangela",NA,NA,"IV",NA,NA,166,NA,0,0,1,0,0,0,1
115,"Kangaskhan",NA,NA,"IV",NA,NA,175,NA,2,0,0,0,0,0,2
116,"Horsea",NA,NA,"IV",NA,NA,83,NA,0,0,0,1,0,0,1
117,"Seadra",NA,NA,"IV",NA,NA,155,NA,0,0,1,1,0,0,2
118,"Goldeen",NA,NA,"IV",NA,NA,111,NA,0,1,0,0,0,0,1
119,"Seaking",NA,NA,"IV",NA,NA,170,NA,0,2,0,0,0,0,2
120,"Staryu",NA,NA,"IV",NA,NA,106,NA,0,0,0,0,0,1,1
121,"Starmie",NA,NA,"IV",NA,NA,207,NA,0,0,0,0,0,2,2
122,"Mr. Mime",NA,NA,"IV",NA,NA,136,NA,0,0,0,0,2,0,2
122,"Mr. Mime",NA,NA,"IV",NA,NA,136,NA,0,0,0,0,2,0,2
123,"Scyther",NA,NA,"IV",NA,NA,187,NA,0,1,0,0,0,0,1
124,"Jynx",NA,NA,"IV",NA,NA,137,NA,0,0,0,2,0,0,2
125,"Electabuzz",NA,NA,"IV",NA,NA,156,NA,0,0,0,0,0,2,2
126,"Magmar",NA,NA,"IV",NA,NA,167,NA,0,0,0,2,0,0,2
127,"Pinsir",NA,NA,"IV",NA,NA,200,NA,0,2,0,0,0,0,2
128,"Tauros",NA,NA,"IV",NA,NA,211,NA,0,1,0,0,0,1,2
128,"Tauros",NA,NA,"IV",NA,NA,211,NA,0,1,0,0,0,1,2
128,"Tauros",NA,NA,"IV",NA,NA,211,NA,0,1,0,0,0,1,2
128,"Tauros",NA,NA,"IV",NA,NA,211,NA,0,1,0,0,0,1,2
129,"Magikarp",NA,NA,"IV",NA,NA,20,NA,0,0,0,0,0,1,1
130,"Gyarados",NA,NA,"IV",NA,NA,214,NA,0,2,0,0,0,0,2
131,"Lapras",NA,NA,"IV",NA,NA,219,NA,2,0,0,0,0,0,2
132,"Ditto",NA,NA,"IV",NA,NA,61,NA,1,0,0,0,0,0,1
133,"Eevee",NA,NA,"IV",NA,NA,92,NA,0,0,0,0,1,0,1
134,"Vaporeon",NA,NA,"IV",NA,NA,196,NA,2,0,0,0,0,0,2
135,"Jolteon",NA,NA,"IV",NA,NA,197,NA,0,0,0,0,0,2,2
136,"Flareon",NA,NA,"IV",NA,NA,198,NA,0,2,0,0,0,0,2
137,"Porygon",NA,NA,"IV",NA,NA,130,NA,0,0,0,1,0,0,1
138,"Omanyte",NA,NA,"IV",NA,NA,99,NA,0,0,1,0,0,0,1
139,"Omastar",NA,NA,"IV",NA,NA,199,NA,0,0,2,0,0,0,2
140,"Kabuto",NA,NA,"IV",NA,NA,99,NA,0,0,1,0,0,0,1
141,"Kabutops",NA,NA,"IV",NA,NA,199,NA,0,2,0,0,0,0,2
142,"Aerodactyl",NA,NA,"IV",NA,NA,202,NA,0,0,0,0,0,2,2
143,"Snorlax",NA,NA,"IV",NA,NA,154,NA,2,0,0,0,0,0,2
144,"Articuno",NA,NA,"IV",NA,NA,215,NA,0,0,0,0,3,0,3
144,"Articuno",NA,NA,"IV",NA,NA,215,NA,0,0,0,0,3,0,3
145,"Zapdos",NA,NA,"IV",NA,NA,216,NA,0,0,0,3,0,0,3
145,"Zapdos",NA,NA,"IV",NA,NA,216,NA,0,0,0,3,0,0,3
146,"Moltres",NA,NA,"IV",NA,NA,217,NA,0,0,0,3,0,0,3
146,"Moltres",NA,NA,"IV",NA,NA,217,NA,0,0,0,3,0,0,3
147,"Dratini",NA,NA,"IV",NA,NA,67,NA,0,1,0,0,0,0,1
148,"Dragonair",NA,NA,"IV",NA,NA,144,NA,0,2,0,0,0,0,2
149,"Dragonite",NA,NA,"IV",NA,NA,218,NA,0,3,0,0,0,0,3
150,"Mewtwo",NA,NA,"IV",NA,NA,220,NA,0,0,0,3,0,0,3
151,"Mew",NA,NA,"IV",NA,NA,64,NA,3,0,0,0,0,0,3
152,"Chikorita",NA,NA,"IV",NA,NA,64,NA,0,0,0,0,1,0,1
153,"Bayleef",NA,NA,"IV",NA,NA,141,NA,0,0,1,0,1,0,2
154,"Meganium",NA,NA,"IV",NA,NA,208,NA,0,0,1,0,2,0,3
155,"Cyndaquil",NA,NA,"IV",NA,NA,65,NA,0,0,0,0,0,1,1
156,"Quilava",NA,NA,"IV",NA,NA,142,NA,0,0,0,1,0,1,2
157,"Typhlosion",NA,NA,"IV",NA,NA,209,NA,0,0,0,3,0,0,3
157,"Typhlosion",NA,NA,"IV",NA,NA,209,NA,0,0,0,3,0,0,3
158,"Totodile",NA,NA,"IV",NA,NA,66,NA,0,1,0,0,0,0,1
159,"Croconaw",NA,NA,"IV",NA,NA,143,NA,0,1,1,0,0,0,2
